participantId,householdSize,haveKids,age,educationLevel,interestGroup,joviality,engels,apartmentId,locationX,locationY,Education,Food,Recreation,Shelter,Wage,RentAdjustment
815,3,True,38,HighSchoolOrCollege,F,0.521630433,0.2400449626055823,500,-1610.5223443543068,2813.367518665328,1458.2962215809964,6504.255270636848,6270.726274333116,12862.70958530189,36646.674165946046,0.0
819,3,True,18,Graduate,C,0.283066289,0.1588817972693121,576,-1344.716090820415,3889.931636817984,1458.2962215809964,3810.60665341899,5800.17212074328,12914.834545258676,78484.83493334569,0.0
820,3,True,44,Bachelors,E,0.065357535,0.2446702410533353,672,-1004.655463510136,3073.949548440335,204.99912029105585,4417.7558876919575,497.2525111677244,12935.951671770796,65816.28761463644,0.0
821,3,True,35,HighSchoolOrCollege,H,0.053564289,0.1929533731169408,56,1810.371859059905,5143.560776617284,204.99912029105585,3916.059720795465,3230.8612849246674,12943.447907913293,38294.3687977462,0.0
822,3,True,57,HighSchoolOrCollege,B,0.202769644,0.146299318970717,166,618.624018010996,419.6078674772877,204.99912029105585,3680.049115348599,8306.065653832475,12963.132495537971,37631.06746863715,0.0
823,3,True,22,Graduate,A,0.269842118,0.1817536638920017,176,1749.5557672904667,5173.115168698089,204.99912029105585,3844.663449412761,4126.07235729242,12977.420212133537,77997.99881939557,0.0
826,3,True,28,Graduate,J,0.610736625,0.2475713519565086,1470,-4574.579557760531,7091.464803636176,1171.1656343569832,6299.261428938039,4534.992362350891,13438.806568824735,76540.58075761101,0.0
829,3,True,26,HighSchoolOrCollege,B,0.280151127,0.2254707444948456,178,1749.5557672904667,5318.390261574644,204.99912029105585,4464.609490784936,2154.251829797759,12977.420212133537,38167.27398984521,0.0
830,3,True,57,Bachelors,G,0.152431791,0.1891618342357299,326,1236.8571929820146,3223.993525125278,204.99912029105585,3941.3350177355983,3667.792529948897,13021.656795743562,64452.02311437336,0.0
833,2,False,22,HighSchoolOrCollege,D,0.139770688,0.2011765592178365,552,-528.2968919760641,4692.663312867456,0.0,3959.873987438069,2701.893914617278,13021.80757430155,38132.2030522894,0.0
835,2,False,49,Bachelors,D,0.957400017,0.162163630631582,1456,-3958.427688030744,5655.636275798803,0.0,4711.747922990105,9512.501924421906,14831.26589701948,58678.67620876503,0.0
836,2,False,53,HighSchoolOrCollege,A,0.201801545,0.1739890288172743,678,-1472.3230756694177,2683.753018097545,0.0,4275.125379779731,7274.302421164861,13021.80757430155,37484.529176740194,0.0
837,2,False,49,HighSchoolOrCollege,F,0.048428984,0.1897358801768763,221,-1328.614452264042,2191.428689360829,0.0,4403.477496330444,5759.617212339107,13045.364820574028,37458.70097400496,0.0
838,2,False,52,Bachelors,E,0.221489156,0.2146956668339873,351,669.5108365380436,3276.917186613041,0.0,5106.075383917958,5620.973064834899,13055.804084857957,64383.493747910274,0.0
840,2,False,47,Bachelors,E,0.469113963,0.2321631131536957,1616,-4588.788594815711,7076.2404077290485,0.0,6194.004994101108,7046.728136391403,13438.806568824735,63107.5644243228,0.0
841,2,False,57,Graduate,G,0.655361489,0.2325487979528874,1666,-3193.70515803586,7829.905391589771,0.0,6337.428176936312,7475.801096712865,13438.806568824735,74052.14712798073,0.0
843,2,False,59,Bachelors,H,0.683850663,0.1850657830236406,1135,-3622.6363633423503,5693.356429971683,0.0,4533.095943939027,6652.989653700833,13308.425866750948,48534.49013091369,0.0
844,2,False,46,Bachelors,H,0.659909909,0.2528116091428402,1670,-4574.579557760531,7091.464803636176,0.0,6606.100140092006,6085.618556477685,13438.806568824735,63573.48982451639,0.0
845,2,False,40,HighSchoolOrCollege,G,0.234712133,0.2313752948019444,53,-2025.813803104962,1958.7809422263376,0.0,4343.848334800907,1350.8514941738424,13079.337124794272,37232.482531887785,0.0
848,2,False,34,Graduate,B,0.633519504,0.2508520735020836,1432,-4130.202984857153,6891.30453948321,0.0,6410.616952659509,5686.75011550748,13458.000536184343,74505.04657772672,0.0
849,2,False,30,Bachelors,I,0.828259584,0.1477843602763412,1044,-667.0948413013051,6006.316308944972,0.0,4040.045308348423,10130.615170900375,13166.774285796451,51433.46104406793,805.6140829759123
850,2,False,57,Bachelors,C,0.631431974,0.1660087752612646,1469,-4130.202984857153,6891.30453948321,0.0,4217.366688874477,7729.113244345188,13458.000536184343,60624.03660719827,0.0
851,2,False,19,Graduate,D,0.677712189,0.1946774441810999,1400,-4052.81092064588,5505.969150083777,0.0,6737.498141996119,7426.710163808871,20444.31129099288,64146.40672738165,0.0
852,2,False,50,HighSchoolOrCollege,F,0.30005276,0.1588835250052581,1127,-1683.4605388305554,5609.313712228895,0.0,3873.7055667763066,7409.587867050899,13097.494735670609,37108.69074867349,0.0
854,2,False,28,Bachelors,B,0.042899175,0.1816583739272846,46,332.4271144442423,799.1239162888926,0.0,4348.739594861216,6488.185803176371,13102.18349546136,63551.70834511879,0.0
857,2,False,57,Bachelors,H,0.853049624,0.2294320546158564,1393,-4138.639971743418,5464.111535592655,0.0,6688.7619973555065,8509.388078789147,13955.413529231511,48648.58230095328,0.0
861,2,False,59,Bachelors,H,0.332054621,0.2962143715443601,1501,-3867.689891699448,7163.711898319493,0.0,6564.839063006567,2139.620070742546,13458.000536184343,60860.79989596152,0.0
863,2,False,59,Bachelors,F,0.807449064,0.2015713357177585,1427,-4074.268183420264,5516.433553706558,0.0,6742.576469918572,6263.188093919273,20444.31129099288,58585.4281588882,0.0
865,2,False,39,HighSchoolOrCollege,F,0.115098336,0.1948314627808113,605,-1015.4410351677366,3017.7174656996385,0.0,4510.738403664895,5523.966744542043,13117.29678866478,36942.91061328706,0.0
866,2,False,42,Bachelors,I,0.997670843,0.2460788385048262,1686,-3769.266951831868,6831.602100053783,0.0,8192.427416212386,7023.599761988969,18075.85385468035,53030.53658923026,0.0
868,2,False,51,HighSchoolOrCollege,I,0.38081745,0.1751700475080616,372,607.4422584943111,2897.21221991875,0.0,4072.756140105083,6768.807270132085,12408.736501439507,58704.42795538278,0.0
869,2,False,53,Graduate,I,0.495487226,0.2752350410236326,1672,-4228.134177787675,7056.028133578915,0.0,6529.657143565287,3736.273398505146,13458.000536184343,75270.2792133595,0.0
870,2,False,32,Bachelors,F,0.820903516,0.2220005289735037,1540,-3769.266951831868,6737.769624697127,0.0,6460.042422567334,8314.403168523038,14324.775264092166,50292.701364107954,0.0
871,2,False,48,Graduate,I,0.067887485,0.1998287773315653,726,-1223.8782379583222,3068.6191349874207,0.0,4062.832132548008,3151.43786712203,13117.29678866478,75544.32674200732,0.0
873,2,False,58,Bachelors,J,0.282834314,0.1948247477888863,751,-1083.485265163434,3068.2882291896303,0.0,4514.227882789445,5539.186103344764,13117.29678866478,62783.15152808571,0.0
874,2,False,55,Graduate,F,0.891019925,0.142524679236745,1702,-3868.78873025078,5408.24732835292,0.0,4775.748743628388,8284.632491316723,20447.84182651837,57097.42930531137,0.0
877,2,False,24,Bachelors,J,0.573668238,0.2589378914139586,1358,-4201.0204402863965,4891.392283841669,0.0,6516.367765943936,4994.388666827904,13654.99945703092,60839.90062562467,0.0
878,2,False,40,Bachelors,J,0.337456142,0.2685759659212015,1365,-4586.097776446638,4815.025253428146,0.0,6559.508087511679,4208.780164813338,13654.99945703092,59239.97152341852,0.0
879,2,False,53,Bachelors,A,0.353813394,0.1734896709181925,1674,-4593.803238940883,4837.0293414946,0.0,4247.227318445633,6578.927035970669,13654.99945703092,59439.7460523733,0.0
880,2,False,49,Bachelors,J,0.021946709,0.1790108272661019,240,-799.3152793914082,1344.339855881131,0.0,4009.648624346313,5250.562768961727,13138.70539615474,59907.906723643806,0.0
881,2,False,53,Bachelors,C,0.889292896,0.2178034416573134,1731,-3330.585556728608,7588.646019451729,0.0,6262.253440477004,8238.540005935743,14251.063699765313,54058.644411168,0.0
882,2,False,44,Graduate,G,0.20389365,0.1946837201725147,142,2019.6978881201785,5313.8750965461,0.0,4188.254887201208,4177.586734151029,13147.281733234762,73435.71373562922,0.0
888,2,False,31,Graduate,B,0.643407835,0.1650419118002933,1523,-3284.983953565058,7301.352692781479,0.0,4305.645320635704,8106.407168163403,13676.140950487332,73703.34328775307,0.0
889,2,False,19,Bachelors,A,0.126644557,0.2379636820914275,334,-12.938059864070794,46.52518871810904,0.0,4363.387557158197,805.0041208534127,13167.967546257536,61258.04818014971,0.0
890,2,False,21,Graduate,G,0.875200368,0.1849671851352338,1378,-3769.266951831868,6643.937149340472,0.0,6556.97912736514,7907.022773123176,20985.41645213017,67025.86980258925,0.0
891,2,False,28,Graduate,G,0.554827306,0.230109433926754,1544,-3323.451449057451,7389.069307982701,0.0,5937.974718507891,6190.88770343497,13676.140950487332,70916.86527921792,0.0
893,2,False,46,Graduate,F,0.540411016,0.2449263287218723,1710,-4151.756519130573,6975.810493637413,0.0,6523.434243290554,6323.252652642504,13787.584222784775,63562.16777408546,0.0
894,2,False,44,Bachelors,D,0.550025961,0.247722550010584,1718,-4106.504459734156,6975.810493637413,0.0,6484.390041757269,5904.044194335522,13787.584222784775,55138.89346957459,0.0
895,2,False,40,Bachelors,A,0.628664697,0.1736444003846989,1547,-4349.886551736498,7416.998596554109,0.0,4348.176907209127,6840.360475431521,13852.160143890573,53679.43130726077,0.0
898,2,False,60,Graduate,J,0.486920328,0.2649754846607814,1583,-4331.460329246782,5005.224481340949,0.0,6552.820505943904,4244.833497380756,13932.2583292549,60464.274649538354,0.0
899,2,False,59,Graduate,B,0.544405537,0.1780747748458666,1660,-4292.475664341306,5005.224481340949,0.0,4516.632269994707,6914.793133632244,13932.2583292549,59877.4905565541,0.0
903,2,False,23,Bachelors,G,0.210131243,0.2091189318447102,564,-1202.908077992538,3011.6191473721665,0.0,4528.790581895653,3949.995026238512,13177.745160962771,59591.23811016818,0.0
904,2,False,59,Bachelors,B,0.161994033,0.1890286090827565,916,-1616.0766221036315,5663.496583772971,0.0,4148.115653427372,4609.9731678522685,13186.29131014973,59701.288275042185,0.0
905,2,False,50,Bachelors,J,0.533005979,0.2583341681015334,1380,-3810.454617035845,7158.25513746027,0.0,6569.342204742064,4907.911317157235,13952.376066084997,53043.74978595997,0.0
906,2,False,22,Bachelors,E,0.930669564,0.2410045750906427,1230,-3071.594004654063,6045.059000833063,0.0,6706.31111523814,7811.751841784778,13308.425866750948,38377.83325735471,0.0
908,2,False,29,Bachelors,I,0.598767089,0.2608730675775153,1520,-3775.920688442221,7170.700773430399,0.0,6397.857695629795,4174.558142028771,13952.376066084997,53244.8684413032,0.0
910,2,False,41,Bachelors,D,0.652990074,0.1694887826085536,1687,-3764.409378911013,7158.25513746027,0.0,4487.317089044746,8035.906114519412,13952.376066084997,51762.30497957373,0.0
912,2,False,28,Graduate,H,0.933377794,0.2027642844364317,1379,-4079.8422350651927,5075.71588841395,0.0,6842.062362678386,8741.40431680172,18160.45613067056,56013.21167492462,0.0
913,2,False,55,Bachelors,J,0.000265,0.2014388371300899,922,-1715.061398651826,5699.066136769006,0.0,4060.93664980118,2912.4230172765406,13186.29131014973,59304.52446086132,0.0
914,2,False,44,Graduate,D,0.405713393,0.1653220280279477,19,2231.891815852456,4564.949488328515,0.0,3815.9045066524186,6001.229938039613,13264.511432573268,72192.09188070758,0.0
915,2,False,40,Bachelors,B,0.992351674,0.2265984473912755,1394,-3286.069076202844,6620.496821973378,0.0,6874.314891587886,8521.548243177358,14941.12712588629,43694.63421940594,0.0
916,2,False,38,Bachelors,D,0.784906863,0.2396323522825849,709,-1117.8112263202204,2920.893385477977,0.0,6842.891779125513,6915.936209001807,14796.964724937046,51534.4023200416,2412.848193822136
917,2,False,32,Bachelors,G,0.431612119,0.2462638521487387,1688,-3775.920688442221,7170.700773430399,0.0,6594.620074380694,6231.680538390404,13952.376066084997,52100.40173467219,0.0
918,2,False,33,Graduate,A,0.230593991,0.1546381718339939,598,-1395.0105726976412,3810.919525268514,0.0,3760.277793493172,7352.364376245758,13203.978680705924,63790.881901665605,0.0
921,2,False,52,Bachelors,G,0.931029947,0.1597244583385388,1576,-4160.0972345178025,5474.575939215436,0.0,4301.727382761404,8675.036085244517,13955.413529231511,49124.703808099286,0.0
922,2,False,55,Bachelors,A,0.046984156,0.1767387178377549,779,-1438.8897024785804,3828.5821530680487,0.0,3734.015517874555,4189.326195937476,13203.978680705924,59573.09844335021,0.0
926,1,False,57,HighSchoolOrCollege,A,0.185717667,0.4469655985537705,1052,-365.0650157034816,3616.510098967291,0.0,4004.1611607479113,60.165796188622416,4894.217444923525,35257.86575876889,287.895143819031
927,1,False,58,Bachelors,D,0.093249599,0.4685437521510947,1052,-365.0650157034816,3616.510098967291,0.0,4189.731542412404,50.00951715468602,4702.287349044172,58856.84482709641,95.96504793967698
928,1,False,20,Bachelors,G,0.445184451,0.3501824655030299,1352,-3244.688142210003,7225.400418177696,0.0,6117.330216182906,4801.408156384164,6550.2408562914825,51143.66751287535,0.0
929,1,False,43,HighSchoolOrCollege,E,0.777990984,0.2981428603632371,1450,-3267.92654123084,6628.086768527013,0.0,6684.513287137593,6309.189371835242,9426.801655615254,28236.51523659653,0.0
930,1,False,41,HighSchoolOrCollege,F,0.203002706,0.4620025800748157,1052,-365.0650157034816,3616.510098967291,0.0,4086.650265785189,152.54138050733127,4606.322301104495,34864.35440837518,0.0
931,1,False,30,HighSchoolOrCollege,I,0.88226691,0.3249971280162238,1038,-3584.169647008888,5886.074291586372,0.0,7623.92737059842,5604.621672099312,10229.896319988162,30513.484263861093,0.0
932,1,False,23,HighSchoolOrCollege,J,0.522667054,0.3335844049718712,1444,-3203.833411679996,7213.180296940709,0.0,6158.993065318498,5753.838612724596,6550.2408562914825,32280.548353480182,0.0
933,1,False,53,HighSchoolOrCollege,D,0.097293702,0.2634351749072995,1553,-4520.72445028796,4799.473245370868,0.0,4360.870386567919,5608.0966444771775,6584.89821531948,35043.11245007751,0.0
934,1,False,42,Graduate,B,0.536881382,0.3191709902460937,18,-733.4490637682554,1291.7750705612282,0.0,6148.2842199691895,6399.34507376738,6715.663448591342,64652.07364879021,0.0
935,1,False,42,HighSchoolOrCollege,D,0.441937538,0.3219781683320423,1593,-4481.222443781388,4799.473245370868,0.0,6461.844560296222,7022.458169811123,6584.89821531948,31625.42938827157,0.0
936,1,False,33,Bachelors,F,0.235105787,0.26391104419057,1363,-3319.0105229119213,7516.249751634658,0.0,4375.799938048403,5585.231145010696,6619.555574347478,57931.43904129175,0.0
937,1,False,44,Bachelors,C,0.240105908,0.2748275270018079,1436,-3311.1496739275576,7541.831722834495,0.0,4403.8868439998605,5000.741520006443,6619.555574347478,57528.1781284293,0.0
938,1,False,60,HighSchoolOrCollege,F,0.679262409,0.222212747260856,1186,-3006.130469252776,5999.317861904392,0.0,4697.981088477149,9024.77024550518,7419.064994683,27818.526187126,0.0
939,1,False,35,Low,J,0.880292697,0.2008420409022232,1561,-4095.009924292463,5237.604744039539,0.0,4970.380065599543,10419.840415425406,9357.48693755926,28033.14705784768,0.0
940,1,False,34,Bachelors,D,0.807027625,0.3681088922014858,1513,-3286.069076202844,6620.496821973378,0.0,6540.568509227736,3289.9840902500723,7937.473785627092,43872.92023000379,466.9102226839466
941,1,False,50,Bachelors,J,0.840828509,0.2096777074037855,1545,-3267.92654123084,6628.086768527013,0.0,4714.182261786781,8342.008290770456,9426.801655615254,48595.81595004137,0.0
942,1,False,48,Bachelors,I,0.715480626,0.3266929476677758,1487,-3800.1266909618967,6429.993027987555,0.0,7492.43410046865,5772.340385782138,9669.403168811234,32023.1309091987,0.0
943,1,False,50,Bachelors,H,0.449546034,0.2418625557935498,1366,-4201.0204402863965,4891.392283841669,0.0,4220.676130987857,6402.545758565422,6827.49972851546,50103.43751062231,0.0
944,1,False,48,Graduate,B,0.660069967,0.2073901037644403,47,2115.8452080908246,4063.616100164322,0.0,4468.386388690843,7025.868382898651,10051.54856030992,46107.12783380308,0.0
945,1,False,21,Bachelors,A,0.819895146,0.3427603123854399,1221,-3422.256915733257,6029.603573653008,0.0,8135.861473418337,5772.089161092762,9828.34898780171,44539.31520421287,0.0
946,1,False,60,HighSchoolOrCollege,J,0.010975349,0.4101658846703456,1513,-3286.069076202844,6620.496821973378,0.0,5208.573660910329,19.563120512098788,7470.563562943145,34683.82632617077,0.0
947,1,False,41,HighSchoolOrCollege,J,0.116646459,0.2292372563445984,155,-1482.9006353258396,978.7361235112636,0.0,3888.218347605327,6357.664549308376,6715.663448591342,34846.21595187832,0.0
948,1,False,26,Graduate,E,0.880591759,0.2635912381032354,1074,327.2118033168788,4749.996807884298,0.0,6287.352172302348,6991.228045396231,10574.079747576548,43151.214905491615,0.0
949,1,False,19,HighSchoolOrCollege,A,0.380395715,0.2293157537899441,1454,-3393.061110989168,7157.163565368814,0.0,4090.6294953974025,6920.285397807656,6827.49972851546,31745.006710508864,0.0
950,1,False,27,Bachelors,H,0.131920315,0.3593850297968545,250,2191.451754179263,5018.857189580738,0.0,4467.269289272575,1247.3827146126016,6715.663448591342,57439.58280288219,0.0
951,1,False,25,Bachelors,E,0.932155545,0.2583444238328609,1711,-3225.8933312424388,6396.09664632048,0.0,6683.46485444194,8200.518549777029,10986.382811875128,34899.92672474366,0.0
952,1,False,27,HighSchoolOrCollege,B,0.148548085,0.2424008179575445,256,2179.510365288092,5037.116105993253,0.0,3926.854242927072,5557.321384993462,6715.663448591342,34710.154345045616,0.0
953,1,False,45,Graduate,G,0.846871205,0.2455442710144642,1256,427.9248691249813,4739.045298736094,0.0,5711.06167414882,6973.644664195567,10574.079747576548,36665.13541409704,0.0
954,1,False,41,Bachelors,F,0.556397418,0.3211552706467582,1515,-3393.061110989168,7157.163565368814,0.0,6166.4710335486725,6206.9317208075645,6827.49972851546,48853.51519187861,0.0
955,1,False,42,Graduate,A,0.305318637,0.2756832984008536,314,-1473.1756324816884,954.9226790202227,0.0,3989.641586088655,3766.524086747482,6715.663448591342,63347.97264682577,0.0
956,1,False,32,Graduate,F,0.217082066,0.3278683139055489,94,-1692.8163360659346,1826.6295508653525,0.0,4315.187022833542,2115.860491829516,6730.29452364274,60288.0559455497,0.0
957,1,False,31,HighSchoolOrCollege,H,0.549042649,0.3652903928005092,1443,-3867.255165438025,7440.728021402516,0.0,6575.276113700722,4586.7876694224415,6838.070475243666,31399.58022133421,0.0
958,1,False,33,Bachelors,H,0.301470597,0.3063485120994008,70,820.2880333847281,335.2976113816195,0.0,4364.288627878732,3128.544978843848,6753.32217830259,58125.84337239496,0.0
959,1,False,58,HighSchoolOrCollege,F,0.349445327,0.3117014227666385,1706,-3284.983953565058,7301.352692781479,0.0,5956.000849025168,6313.960959190608,6838.070475243666,31383.340220841696,0.0
960,1,False,35,Low,I,0.570251922,0.2515861649818185,1257,-480.6166872751588,5770.688394070507,0.0,5645.0314023042965,8876.5153800132,7916.218834532891,29031.61627663796,0.0
961,1,False,21,Graduate,F,0.91308015,0.4537558662925657,265,-418.9564517321169,1758.1706991335109,0.0,4626.448901868036,526.6860108086996,5042.763907692597,59572.05495870664,796.225880161989
962,1,False,45,Bachelors,H,0.890386981,0.2070561913662487,1464,-3399.6239274729933,7315.793402301746,0.0,4269.478284596081,9236.66328447105,7113.759996899897,28637.33818794092,0.0
963,1,False,30,HighSchoolOrCollege,G,0.132914203,0.4905682582914109,265,-418.9564517321169,1758.1706991335109,0.0,4377.376147329688,33.74972368912772,4511.946654251271,34652.02201736062,265.408626720663
964,1,False,50,HighSchoolOrCollege,I,0.455351665,0.3449442381380964,1478,-4349.886551736498,7507.586472900703,0.0,6465.698713101031,5352.406501250672,6926.080071945286,30506.83790657677,0.0
965,1,False,29,HighSchoolOrCollege,E,0.258533986,0.5090531106668148,265,-418.9564517321169,1758.1706991335109,0.0,4530.107696323048,33.971295599077806,4335.007569770829,34540.495908060664,88.469542240221
966,1,False,46,Low,F,0.119913514,0.5019119359352856,265,-418.9564517321169,1758.1706991335109,0.0,4361.2674902478,81.50266159536032,4246.538027530608,28049.01639845401,0.0
967,1,False,33,HighSchoolOrCollege,A,0.950638773,0.3393898899053119,1661,-4048.43667266788,5179.71407381679,0.0,8135.064928747386,6754.380737262212,9080.22806533528,28137.99023184396,0.0
968,1,False,54,HighSchoolOrCollege,J,0.982251017,0.3612279058937006,1419,-4208.9329983659945,5557.091112268996,0.0,8227.588323989681,6883.106635873425,7666.029068791628,28357.52992853405,0.0
969,1,False,45,Bachelors,A,0.172802708,0.272933421513507,156,-1504.9375535551635,1889.1871542928045,0.0,4076.159678124844,4105.148191886826,6753.32217830259,56553.20064561796,0.0
970,1,False,53,HighSchoolOrCollege,E,0.129766383,0.2179663907649122,377,690.5162379978467,335.2976113816195,0.0,3689.823082176521,6485.258560072198,6753.32217830259,33897.163352736054,0.0
971,1,False,54,HighSchoolOrCollege,G,0.159548434,0.2340867180979798,49,2408.901432879168,4047.7974224702016,0.0,3995.167596759917,6209.899124789185,6861.974199105315,34223.5303962301,0.0
972,1,False,29,HighSchoolOrCollege,H,0.360847428,0.343734169677742,1409,-4292.475664341306,4902.454727302533,0.0,6209.657705377222,4889.50384927094,6966.129164627451,30372.441404958543,0.0
973,1,False,20,Bachelors,D,0.274541862,0.2595804220765867,95,2211.1188040814286,5274.684557795024,0.0,4348.668680224479,5527.4096472405245,6876.605274156713,56273.24437383122,0.0
974,1,False,24,Bachelors,C,0.345104613,0.2459573718869337,1609,-4214.50633453035,5005.224481340949,0.0,4504.390927047956,6843.185622819782,6966.129164627451,45561.78774149087,0.0
975,1,False,47,HighSchoolOrCollege,B,0.086367063,0.2797463369209036,618,-1772.763515447367,2625.349838476126,0.0,4532.19643405934,4769.966928660013,6898.929684446403,33843.914599725205,0.0
976,1,False,26,Bachelors,J,0.077140899,0.3004858289647762,825,-1801.9631496004336,2614.45432059058,0.0,4096.293731628623,2637.012572360894,6898.929684446403,56220.28523061463,0.0
977,1,False,52,Bachelors,E,0.502257508,0.3898762120558086,1407,-4416.695042561156,4977.450007835247,0.0,6502.962453008842,3169.949659530446,7006.644761984721,45575.11548761343,0.0
978,1,False,44,HighSchoolOrCollege,D,0.398379338,0.3816490785604015,1416,-4434.422104212888,7428.995176350701,0.0,6507.047900211858,3486.8807932391974,7055.890802397729,30297.99486686127,0.0
979,1,False,30,HighSchoolOrCollege,C,0.357706459,0.2842399745216304,1472,-4449.884008215468,7416.02161258647,0.0,4365.91155215274,3938.1467852581472,7055.890802397729,30400.48757750769,0.0
980,1,False,54,HighSchoolOrCollege,H,0.548974082,0.3356362385124617,1395,-4338.252772636635,7217.675876721237,0.0,6572.250073787769,5808.668902881887,7200.548456394038,30764.579494693524,0.0
981,1,False,35,HighSchoolOrCollege,F,0.458594873,0.3526323362310002,1724,-4588.300400643255,4984.4571367891385,0.0,6111.467532154629,3906.8198242678586,7312.702754907423,29299.565696582664,0.0
982,1,False,53,Bachelors,J,0.098639485,0.2399951600278615,144,1243.5288423672143,1540.866730285462,0.0,4039.1694912787175,5855.913222014289,6935.129574362302,55157.83169185696,0.0
983,1,False,44,Graduate,G,0.21831518,0.3515273556997687,341,1251.8007432813702,1567.863619897268,0.0,4555.953730608519,1469.3695779611492,6935.129574362302,60451.71049754231,0.0
984,1,False,35,Low,I,0.969600048,0.1840140440297934,791,-1601.6432530219968,3794.37476375718,0.0,4216.760824226714,10393.919201288432,8304.749318258126,27822.896429429256,0.0
985,1,False,46,HighSchoolOrCollege,E,0.198499294,0.2541553208682562,531,-2048.731216510155,2751.375902452992,0.0,4208.384353408252,5372.901805414226,6977.0307752137205,34257.38550314147,0.0
986,1,False,57,Bachelors,I,0.301652515,0.2228296498716682,821,-2026.534555465067,2779.600187452389,0.0,3976.646280287837,6892.450165799832,6977.0307752137205,53445.32767829015,0.0
987,1,False,20,Bachelors,B,0.182773504,0.3223512266567351,621,-2358.870709199079,2590.634907170782,0.0,3982.1062304966977,1342.1105600218716,7029.0981690586,53407.276881244194,0.0
988,1,False,32,HighSchoolOrCollege,H,0.315707809,0.2535980844007903,722,-2376.131696641821,2575.003822761773,0.0,3910.6727864330255,4480.979542972467,7029.0981690586,34129.523639265004,0.0
989,1,False,57,HighSchoolOrCollege,F,0.659934449,0.2109517917096669,1435,-4307.515858505396,6659.270436138345,0.0,4311.881626530189,8676.914192667226,7451.332191019413,28325.131741190155,0.0
990,1,False,37,HighSchoolOrCollege,E,0.833977506,0.2800841300571589,1514,-3473.6445011407923,6520.033588957131,0.0,6658.547898881945,7722.692956781603,9392.144296587256,27990.55846257201,0.0
991,1,False,21,Low,C,0.970492609,0.2754270571872533,688,-1077.2836471302037,3465.160577188253,0.0,6344.780646863278,9427.9738786523,7263.401441360553,27981.57470447784,0.0
992,1,False,48,Bachelors,F,0.280018247,0.2549446435945777,175,1044.708962788913,438.75125116862,0.0,4315.680694862786,5545.4228524360105,7066.809249824877,53381.63000133888,0.0
993,1,False,31,Graduate,I,0.905125735,0.2542308010946248,13,733.3292645996678,2093.8026404265943,0.0,6407.84516505746,9169.741552528716,9627.2473838194,33467.22188551127,0.0
994,1,False,42,HighSchoolOrCollege,J,0.932521377,0.2968834242484551,1579,-3554.4323779079987,6514.242848380338,0.0,6856.692726796036,7054.679893573304,9184.200142419271,28405.649154093662,0.0
995,1,False,60,HighSchoolOrCollege,C,0.444802157,0.3465334649988651,1612,-4115.283920203475,7302.650118466236,0.0,6564.899409924999,4928.25738209363,7451.332191019413,28213.455629732754,0.0
996,1,False,55,HighSchoolOrCollege,J,0.572648773,0.3481308590554908,1713,-4126.801683027436,7363.114228635324,0.0,6639.819894449348,4981.618172427234,7451.332191019413,27895.65955501264,0.0
997,1,False,48,Graduate,I,0.128853966,0.2382501624751093,607,-1843.935512637856,3481.309980988731,0.0,4066.3913982659983,5737.945356316232,7263.401441360553,60728.214808211895,0.0
998,1,False,53,Bachelors,H,0.335018383,0.3657379399791238,1374,-4240.854188191495,5326.456347742023,0.0,6528.433075708857,3766.2923142579343,7555.304268103403,44364.92265714279,0.0
999,1,False,48,Bachelors,F,0.254432893,0.2799913530588084,51,2114.934830274308,5099.799243827387,0.0,5032.360229181548,5654.634548763992,7286.275375595836,52913.82768170521,0.0
1000,1,False,56,Graduate,B,0.983012498,0.3123135742274582,345,141.3756574117688,799.1239162888926,0.0,7349.1888601523,7915.696063703614,8266.55740403945,35454.12366445194,0.0
1001,1,False,49,Graduate,C,0.043433461,0.3439374425541797,275,930.4769772794356,2579.157628965904,0.0,3930.774673556895,211.6988662483268,7286.275375595836,56158.881384492335,0.0
1002,1,False,51,HighSchoolOrCollege,G,0.323610205,0.2597399680044122,528,-2252.3844558787523,2675.0897967409323,0.0,4042.5154974572106,4218.911307275772,7302.275341363145,33760.817522121004,0.0
1003,1,False,48,HighSchoolOrCollege,F,0.336785107,0.3515765902899014,1538,-4254.372090107446,5254.281655046432,0.0,6489.407791414189,4413.308100650587,7555.304268103403,28202.434306540643,0.0
1004,1,False,41,HighSchoolOrCollege,B,0.070626542,0.256726168965237,460,-2464.4070029457907,3264.934956124254,0.0,3926.075604926434,3921.1402376386914,7445.63731981763,33979.37672144833,0.0
1005,1,False,47,Bachelors,F,0.356881322,0.3454072145545172,1558,-4167.108228026315,5249.200826571999,0.0,6401.549337747791,4576.486370860279,7555.304268103403,41417.98779138027,0.0
1006,1,False,19,HighSchoolOrCollege,J,0.639268458,0.3409421579874019,1633,-4227.336286275546,5302.398116843493,0.0,6559.485799274571,5124.502128094513,7555.304268103403,28160.14545301991,0.0
1007,1,False,40,HighSchoolOrCollege,B,0.934347783,0.2683776603829313,1620,-3969.050409103623,6563.13915343977,0.0,6644.145592326381,10008.6716910194,8103.884086083643,28134.00085364641,0.0
1008,1,False,23,Graduate,C,0.163721028,0.2971865935842046,525,-2158.723146778084,2525.141681242502,0.0,4306.678867140136,2739.18161312683,7445.63731981763,56506.35657641624,0.0
