participantId,venueId,venueType,count,distance
334,1342,Pub,26,4011.839830299192
334,899,Restaurant,14,3621.435187425581
334,448,Restaurant,3,5094.912314044054
335,1805,Restaurant,122,449.7382855324137
335,1802,Restaurant,15,906.444340040147
335,1800,Pub,330,729.7249785967028
335,1799,Pub,26,390.384459852672
335,1798,Pub,26,1251.461662784095
335,1801,Restaurant,1,1418.5923148837212
335,1345,Restaurant,264,3080.004827594366
335,1344,Pub,15,4466.088158493107
335,1342,Pub,19,4070.591567501401
335,899,Restaurant,1,3674.8739954261578
335,448,Restaurant,8,5151.25472419022
335,1348,Restaurant,1,3782.330642402225
336,1344,Pub,53,1334.000237861875
336,1343,Pub,295,913.5332695121338
336,899,Restaurant,9,1555.6590074824362
336,897,Restaurant,602,850.0565839089594
336,895,Restaurant,116,962.4829456721424
336,893,Pub,67,969.9414863051228
336,892,Pub,64,872.800347435767
336,894,Pub,80,992.1394281878072
337,1800,Pub,167,1726.2477634663026
337,1805,Restaurant,99,935.876473537712
337,1802,Restaurant,31,1927.7531634127945
337,1801,Restaurant,11,2343.4230988573227
337,1799,Pub,55,1325.0158263496392
337,1347,Restaurant,322,3374.0005544079518
337,1344,Pub,22,4471.915658356511
337,1342,Pub,62,4337.470746442041
337,899,Restaurant,3,3788.143920203296
337,448,Restaurant,12,5310.688644853226
337,1798,Pub,55,2154.114699559212
338,892,Pub,187,558.4055740737965
338,893,Pub,184,668.0368060209566
338,894,Pub,53,734.9049473034393
338,895,Restaurant,240,671.35492482657
338,899,Restaurant,2,1035.2330802396311
338,1343,Pub,57,571.1015142217074
338,1344,Pub,45,927.5496344526337
339,1798,Pub,8,1610.367083117163
339,1804,Restaurant,133,430.39767156675447
339,1802,Restaurant,6,914.5621442203412
339,1801,Restaurant,322,1574.237924494776
339,1342,Pub,8,4887.370242306103
339,1799,Pub,9,1584.4257248015788
339,1344,Pub,5,5569.247015580777
339,1800,Pub,84,1282.3027915881237
34,1343,Pub,190,2669.1920378331006
34,442,Pub,124,1138.7774242333496
34,443,Pub,109,240.3355920028736
34,449,Restaurant,271,719.8249194654312
34,1342,Pub,108,2411.768678836742
34,1344,Pub,61,2321.5325296932465
340,1799,Pub,42,1339.9001268769723
340,1805,Restaurant,135,946.0901278192894
340,1798,Pub,118,2166.117520467281
340,1800,Pub,38,1742.2840333930803
340,1342,Pub,24,4330.789541681581
340,1344,Pub,22,4459.714938727228
340,448,Restaurant,1,5301.21076219302
341,1802,Restaurant,325,1791.5888339691817
341,1801,Restaurant,11,2074.672514124953
341,1800,Pub,58,1531.0403991819069
341,1799,Pub,80,1116.885730684175
341,1805,Restaurant,112,662.1907114409814
341,1344,Pub,31,4102.227535943526
341,1342,Pub,73,3942.86651782786
341,899,Restaurant,5,3402.994471124392
341,448,Restaurant,5,4924.60561473409
341,1798,Pub,94,1879.0167219033149
342,1347,Restaurant,323,1962.1972900749236
342,1344,Pub,23,1327.777554834348
342,1343,Pub,32,905.559323073164
342,899,Restaurant,5,1565.661140512794
342,895,Restaurant,73,987.032256035168
342,894,Pub,25,1017.6741767999284
342,893,Pub,25,994.2118958251696
342,892,Pub,284,896.2389341527438
342,897,Restaurant,294,878.0316036093172
343,1800,Pub,107,886.204537422988
343,1802,Restaurant,7,779.3145998267141
343,1801,Restaurant,2,549.0705401186665
343,1799,Pub,95,1294.114894225516
343,1803,Restaurant,286,210.43455756568488
343,1344,Pub,38,4558.874651924333
343,448,Restaurant,3,4937.87194214407
343,1798,Pub,48,694.1508710175103
343,1342,Pub,31,3788.722866159731
343,899,Restaurant,2,3700.140433193129
344,448,Restaurant,29,5301.21076219302
344,899,Restaurant,6,3778.5554209478337
344,1342,Pub,149,4330.789541681581
344,1344,Pub,21,4459.714938727228
344,1799,Pub,62,1339.9001268769723
344,1800,Pub,100,1742.2840333930803
344,1801,Restaurant,14,2355.941707368183
344,1802,Restaurant,20,1946.387302555861
344,1805,Restaurant,257,946.0901278192894
344,1798,Pub,50,2166.117520467281
345,1344,Pub,16,1334.000237861875
345,897,Restaurant,606,850.0565839089594
345,1343,Pub,18,913.5332695121338
345,899,Restaurant,4,1555.6590074824362
345,895,Restaurant,118,962.4829456721424
345,893,Pub,23,969.9414863051228
345,892,Pub,397,872.800347435767
345,894,Pub,21,992.1394281878072
347,1805,Restaurant,437,662.1907114409814
347,1802,Restaurant,1,1791.5888339691817
347,1801,Restaurant,2,2074.672514124953
347,1800,Pub,57,1531.0403991819069
347,1799,Pub,55,1116.885730684175
347,1344,Pub,39,4102.227535943526
347,1342,Pub,106,3942.86651782786
347,899,Restaurant,8,3402.994471124392
347,448,Restaurant,15,4924.60561473409
347,1798,Pub,32,1879.0167219033149
348,899,Restaurant,25,1708.2570878043125
348,1344,Pub,119,1394.261593695722
348,1343,Pub,63,967.0780854792124
348,897,Restaurant,270,1020.617994085684
348,895,Restaurant,414,1163.9238865264276
348,894,Pub,137,1193.9378459268328
348,893,Pub,101,1171.1334792624232
348,892,Pub,90,1072.959534456278
349,1344,Pub,51,1373.6717532112325
349,1343,Pub,184,948.8297757462
349,899,Restaurant,13,1632.502137277523
349,897,Restaurant,249,913.6968481831672
349,898,Restaurant,321,1543.9597364480162
349,894,Pub,61,1080.239734441514
349,893,Pub,144,1059.275794524573
349,892,Pub,71,962.5126312033844
349,895,Restaurant,135,1051.62532501362
35,899,Restaurant,4,2547.9488883810327
35,1349,Restaurant,2,2967.4995447594724
35,1344,Pub,197,1775.7047847113474
35,1342,Pub,54,2371.618772397279
35,449,Restaurant,622,588.5257003683022
35,895,Restaurant,5,3146.3638326348128
35,446,Restaurant,29,2480.3294660989445
35,444,Pub,215,2597.559455203981
35,443,Pub,62,965.125985246146
35,442,Pub,49,771.87411494762
35,448,Restaurant,6,1248.95460843365
350,897,Restaurant,281,931.6460575862898
350,892,Pub,45,984.5450387998
350,893,Pub,47,1081.3578779125598
350,894,Pub,348,1102.2738448098576
350,895,Restaurant,135,1073.7111317900942
350,899,Restaurant,9,1650.149778812313
350,1343,Pub,48,956.186347063116
350,1344,Pub,38,1381.767246908432
350,1349,Restaurant,322,1837.058734972477
351,1801,Restaurant,11,545.1781404776272
351,1800,Pub,72,904.9209690747948
351,1803,Restaurant,430,185.29207077719477
351,1802,Restaurant,3,803.887004825389
351,1799,Pub,53,1311.5108838829842
351,448,Restaurant,6,4921.8145078118205
351,1344,Pub,37,4547.456132963213
351,1342,Pub,51,3772.742697005877
351,899,Restaurant,2,3688.7221456962943
351,1798,Pub,190,695.8680984105018
353,1344,Pub,12,1373.6717532112325
353,1343,Pub,22,948.8297757462
353,899,Restaurant,2,1632.502137277523
353,897,Restaurant,282,913.6968481831672
353,896,Restaurant,322,1658.628912693103
353,895,Restaurant,101,1051.62532501362
353,894,Pub,25,1080.239734441514
353,893,Pub,32,1059.275794524573
353,892,Pub,287,962.5126312033844
354,1803,Restaurant,124,210.43455756568488
354,1802,Restaurant,4,779.3145998267141
354,1801,Restaurant,6,549.0705401186665
354,1800,Pub,53,886.204537422988
354,1799,Pub,69,1294.114894225516
354,448,Restaurant,1,4937.87194214407
354,1344,Pub,33,4558.874651924333
354,1342,Pub,18,3788.722866159731
354,899,Restaurant,325,3700.140433193129
354,1798,Pub,58,694.1508710175103
355,899,Restaurant,22,1146.583338415414
355,1349,Restaurant,2,808.4280890930772
355,1344,Pub,346,1866.2825635134648
355,1343,Pub,25,1773.9156214998202
355,898,Restaurant,5,285.38017889875056
355,892,Pub,39,858.9156555424357
355,895,Restaurant,12,761.8046751403558
355,894,Pub,127,735.5857856615521
355,893,Pub,25,755.5827114632136
355,896,Restaurant,500,311.262853195916
357,1343,Pub,178,1272.9538077654722
357,899,Restaurant,7,2101.6184164918745
357,897,Restaurant,289,1332.7683764775384
357,1344,Pub,31,1690.7198664260509
357,894,Pub,43,1589.5647202702128
357,893,Pub,83,1573.9785075146954
357,892,Pub,39,1479.1428712096265
357,895,Restaurant,388,1565.468677346711
358,892,Pub,28,60.87834235437277
358,893,Pub,410,78.95304018149672
358,894,Pub,25,128.93256825547144
358,895,Restaurant,760,71.58210878924213
358,899,Restaurant,1,1027.5197540020956
358,1343,Pub,14,1114.8597408552298
358,1344,Pub,96,1361.416696484864
358,1349,Restaurant,1,1002.3624192756956
359,898,Restaurant,4,1359.178496439902
359,1343,Pub,51,1980.251093836173
359,899,Restaurant,10,2100.9993205973938
359,897,Restaurant,610,498.301514700622
359,1344,Pub,50,2329.8403096593343
359,894,Pub,58,1021.4134286050404
359,893,Pub,231,1104.9673926982657
359,892,Pub,273,1126.7903494907218
359,895,Restaurant,81,1084.6826704848188
36,442,Pub,200,3540.877733707357
36,443,Pub,14,4430.269350801615
36,444,Pub,65,2776.505496014561
36,446,Restaurant,17,2357.3354601079127
36,447,Restaurant,249,2360.125188811783
36,448,Restaurant,6,3604.239578176308
36,1342,Pub,38,3556.723299006903
36,1344,Pub,21,2603.000105440743
360,1344,Pub,35,1661.5673362054763
360,1343,Pub,40,1245.5070207599176
360,898,Restaurant,321,2060.0241541458986
360,897,Restaurant,116,1349.4515308415334
360,895,Restaurant,28,1567.039089176933
360,893,Pub,234,1575.0892915370391
360,892,Pub,184,1478.865961638622
360,894,Pub,45,1592.9950046290803
361,448,Restaurant,1,5516.02581857076
361,1342,Pub,11,4366.806114094713
361,1344,Pub,41,5118.722263247626
361,1798,Pub,239,1179.449044382456
361,1799,Pub,16,1480.6266756989978
361,1800,Pub,11,1084.9228159545314
361,1802,Restaurant,1,784.0627644885593
361,1804,Restaurant,127,318.34270938150127
362,899,Restaurant,6,1539.4703590366366
362,1344,Pub,69,2341.781773451767
362,1343,Pub,54,2300.5992932575014
362,898,Restaurant,1,844.1022425538947
362,1347,Restaurant,3,1048.3679029636432
362,895,Restaurant,23,1322.3841949994846
362,894,Pub,239,1291.5070104271597
362,893,Pub,70,1316.850570571386
362,892,Pub,119,1420.8855007851569
362,896,Restaurant,356,755.4003155319557
363,1344,Pub,19,2031.300933793364
363,1343,Pub,158,1627.3271457145763
363,897,Restaurant,121,597.8891797829413
363,896,Restaurant,322,1523.9786159946043
363,895,Restaurant,8,1140.5643626996953
363,894,Pub,21,1115.31988311772
363,893,Pub,23,1158.393174213379
363,892,Pub,32,1117.791864670767
364,1803,Restaurant,115,276.3803923807315
364,1802,Restaurant,1,1010.4360240912227
364,1801,Restaurant,6,760.1449784949731
364,1800,Pub,18,1149.1768538186052
364,1799,Pub,63,1558.8648666750769
364,448,Restaurant,7,5020.815411406253
364,1344,Pub,30,4692.217922994355
364,1342,Pub,23,3874.352861213921
364,899,Restaurant,3,3834.6508524961737
364,898,Restaurant,322,3433.365444624385
364,1798,Pub,33,929.1901056281245
365,1343,Pub,228,1641.7595545408938
365,1344,Pub,36,2043.3140101919876
365,897,Restaurant,255,575.7423757906103
365,899,Restaurant,2,2047.945297268576
365,894,Pub,46,1101.5851212036905
365,895,Restaurant,21,1128.9263232628116
365,893,Pub,57,1147.019812832705
365,892,Pub,37,1109.3421647596304
366,1803,Restaurant,121,203.424859874764
366,1802,Restaurant,26,948.1717665982836
366,1801,Restaurant,2,675.1705159211081
366,1800,Pub,208,1070.1922189124489
366,1799,Pub,7,1478.0309188432718
366,1344,Pub,5,4626.532970664141
366,1342,Pub,7,3820.984528781522
366,899,Restaurant,322,3768.430958103793
366,448,Restaurant,2,4968.573441613971
366,1798,Pub,14,842.0830138911124
367,1800,Pub,235,1165.1833440219598
367,1803,Restaurant,190,300.2545410310047
367,1805,Restaurant,3,2030.352372751001
367,1802,Restaurant,23,1020.152802983002
367,1801,Restaurant,7,783.7260794822397
367,1799,Pub,71,1575.6243437624944
367,899,Restaurant,3,3857.5718812271
367,1348,Restaurant,4,3031.9052693470985
367,1345,Restaurant,174,2669.155771026551
367,1344,Pub,37,4715.063471274307
367,1342,Pub,61,3895.446923319412
367,448,Restaurant,17,5041.697919160344
367,1798,Pub,60,952.0850553978036
368,1800,Pub,56,1307.9693507017205
368,1805,Restaurant,325,2101.0519114818185
368,1804,Restaurant,109,384.46139082187
368,1802,Restaurant,5,946.7483779821976
368,1799,Pub,61,1646.7837849893965
368,1801,Restaurant,1,1499.76857971935
368,1344,Pub,33,5523.716444200449
368,1342,Pub,85,4807.056554333845
368,899,Restaurant,5,4668.025204210703
368,448,Restaurant,7,5955.847884105011
368,1798,Pub,45,1560.3326094945994
369,1805,Restaurant,10,1958.2171603270087
369,1804,Restaurant,123,247.6068991811337
369,1801,Restaurant,1,1382.7258399621496
369,1800,Pub,35,1164.2181501581351
369,1799,Pub,255,1502.754266393084
369,1802,Restaurant,1,802.3933287476959
369,1345,Restaurant,322,3496.604034345551
369,1344,Pub,17,5397.212484853539
369,1342,Pub,18,4694.8529218517
369,899,Restaurant,1,4542.624811339159
369,448,Restaurant,1,5842.935685663853
369,1798,Pub,26,1433.315662801169
37,1802,Restaurant,6,1666.0173343101103
37,1801,Restaurant,116,865.9470363045924
37,1800,Pub,107,1403.5091119497697
37,1799,Pub,96,1522.198914761022
37,1798,Pub,147,853.6750623596746
37,1342,Pub,87,2448.1729049463493
37,1344,Pub,59,3191.964934372862
37,899,Restaurant,1,2333.37307960301
37,448,Restaurant,6,3595.0556712247394
37,1347,Restaurant,323,1735.6621576962582
370,1344,Pub,319,1888.8711970620484
370,896,Restaurant,243,321.6667900765688
370,1343,Pub,30,1798.9520192021837
370,893,Pub,42,781.4845505513297
370,892,Pub,32,884.9894683297968
370,894,Pub,111,760.7505924526814
371,892,Pub,418,558.4055740737965
371,893,Pub,19,668.0368060209566
371,894,Pub,22,734.9049473034393
371,895,Restaurant,276,671.35492482657
371,899,Restaurant,1,1035.2330802396311
371,1343,Pub,14,571.1015142217074
371,1344,Pub,15,927.5496344526337
371,1347,Restaurant,322,1456.6703825432817
372,1803,Restaurant,1,2123.818566112695
372,1801,Restaurant,2,1848.8775838622812
372,1799,Pub,40,2482.447642937841
372,1798,Pub,46,1859.035322171893
372,1345,Restaurant,256,279.0263901775114
372,1344,Pub,45,2419.585336779764
372,1342,Pub,386,1503.3485802846544
372,896,Restaurant,2,1837.617627140664
372,895,Restaurant,6,2119.667932856336
372,448,Restaurant,369,2648.986517239987
372,1343,Pub,48,2598.521516291918
373,1349,Restaurant,2,829.3680388222216
373,1344,Pub,33,1990.712739498788
373,1343,Pub,235,1936.157001666972
373,898,Restaurant,1,487.5232988564687
373,895,Restaurant,11,977.2376156080846
373,894,Pub,39,955.2335452827944
373,893,Pub,120,969.6959864987388
373,892,Pub,51,1069.986750402791
373,896,Restaurant,453,501.3484784475757
374,1343,Pub,37,1752.1794558087724
374,1344,Pub,121,2109.320311294996
374,897,Restaurant,426,302.9091735586991
374,895,Restaurant,7,922.146453322904
374,894,Pub,40,868.4514153438845
374,893,Pub,272,942.407911817864
374,892,Pub,38,947.3381335747308
375,1805,Restaurant,182,770.8035500177893
375,1802,Restaurant,21,1765.7896425543445
375,1801,Restaurant,7,2174.823195763447
375,1800,Pub,103,1558.2297947483255
375,1799,Pub,98,1156.0201554372493
375,1344,Pub,41,4412.673501452537
375,1342,Pub,166,4239.26817637196
375,899,Restaurant,5,3709.728406595085
375,448,Restaurant,268,5230.508036662002
375,1798,Pub,75,1985.9691199156223
376,1799,Pub,49,1236.752289710166
376,1805,Restaurant,104,842.1151137828906
376,1800,Pub,29,1640.3956487150774
376,1798,Pub,222,2061.715269457254
376,1342,Pub,18,4261.665532758864
376,899,Restaurant,20,3720.629187296304
376,448,Restaurant,2,5242.6119997339465
376,1344,Pub,77,4413.204601271669
377,1342,Pub,2,4178.954069193966
377,1344,Pub,2,4332.726970940679
377,1798,Pub,1,2010.1355324685376
377,1799,Pub,2,1197.6223858671692
377,1800,Pub,2,1605.5902558351909
377,1801,Restaurant,322,2201.664108816679
377,1805,Restaurant,133,786.1244083308796
378,899,Restaurant,598,474.16107342151565
378,1344,Pub,123,1059.450647903086
378,1343,Pub,123,1335.935272968415
378,898,Restaurant,1,1336.4162297954913
378,893,Pub,72,1456.198575093446
378,894,Pub,127,1539.5732550744185
378,892,Pub,68,1448.3292355534618
378,895,Restaurant,53,1476.531021254414
379,899,Restaurant,2,2647.5716118194423
379,1342,Pub,1,3118.6605107255427
379,1344,Pub,8,3413.4890818139525
379,1346,Restaurant,128,416.9134782754791
379,1798,Pub,20,1301.4938146899983
379,1799,Pub,1,935.0542496230664
379,1801,Restaurant,2,1494.4146691338062
379,1805,Restaurant,322,628.588043024637
38,1805,Restaurant,324,2206.6945507174632
38,1802,Restaurant,2,2203.9183522581857
38,1801,Restaurant,4,1366.6389148247315
38,1800,Pub,44,1956.342992865785
38,1799,Pub,45,2073.9233976801747
38,899,Restaurant,2,2007.3224672718748
38,1345,Restaurant,118,767.2974641630406
38,1344,Pub,30,2850.171906235746
38,1342,Pub,190,1986.218069882113
38,448,Restaurant,14,3133.9988482689687
38,1798,Pub,42,1389.9402169881
381,898,Restaurant,2,1558.8058660189213
381,1344,Pub,81,2028.0474398532915
381,1343,Pub,84,1625.779071916265
381,897,Restaurant,193,577.0178677539216
381,899,Restaurant,12,2037.9865439458551
381,895,Restaurant,65,1123.7087121756713
381,894,Pub,107,1097.5441056651343
381,896,Restaurant,294,1502.8777448247804
381,893,Pub,88,1141.6588494543646
381,892,Pub,115,1102.4278206620131
385,892,Pub,43,1151.5398441256034
385,893,Pub,203,1245.792904009282
385,894,Pub,30,1261.638626817717
385,895,Restaurant,50,1237.2165984307785
385,897,Restaurant,312,1037.46418589174
385,899,Restaurant,329,1818.3427732498976
385,1343,Pub,36,1079.1642768828394
385,1344,Pub,80,1506.3150124489546
386,1344,Pub,13,2315.853680913388
386,1343,Pub,40,2211.572205807017
386,898,Restaurant,6,715.0875796817085
386,896,Restaurant,433,493.3833223071268
386,894,Pub,28,1082.880659793556
386,893,Pub,168,1129.4633764942998
386,892,Pub,184,1238.9232207636014
386,895,Restaurant,26,1130.188025350607
387,897,Restaurant,243,784.3233537560736
387,892,Pub,46,1368.042722468933
387,893,Pub,44,1396.4603044971109
387,894,Pub,57,1342.4770550923176
387,895,Restaurant,24,1377.5521072737777
387,898,Restaurant,1,1783.2553302538493
387,899,Restaurant,5,2319.113560069796
387,1343,Pub,246,1909.617801483056
387,1344,Pub,44,2315.5518143054164
388,1344,Pub,56,2369.456015140857
388,898,Restaurant,1,863.0677228350315
388,1342,Pub,421,2037.4475666564529
388,899,Restaurant,10,1569.2734839178709
388,896,Restaurant,578,761.9147025014577
388,893,Pub,48,1332.962371196522
388,894,Pub,60,1305.6559810100962
388,892,Pub,69,1437.6798063755778
388,448,Restaurant,71,3062.712576239382
388,895,Restaurant,33,1338.0904171358277
389,892,Pub,46,1393.1695745305371
389,893,Pub,55,1470.614535749353
389,894,Pub,123,1462.542155167151
389,895,Restaurant,37,1457.7966225937323
389,896,Restaurant,2,1978.211865985416
389,897,Restaurant,231,1085.0214906538863
389,899,Restaurant,12,2168.6638139259207
389,1343,Pub,39,1477.8239899891898
389,1344,Pub,225,1905.0158618323112
39,1344,Pub,24,1732.1669068423944
39,1343,Pub,206,2140.805556758742
39,1342,Pub,50,1541.8659600808344
39,443,Pub,33,697.919854737484
39,442,Pub,325,831.275953189799
39,449,Restaurant,273,772.4978407509636
390,892,Pub,42,200.0444165279176
390,893,Pub,41,165.72079954335757
390,894,Pub,84,105.00244755927032
390,895,Restaurant,263,145.4230702287099
390,898,Restaurant,2,584.4917869600129
390,1343,Pub,38,1234.2279508886804
390,1344,Pub,289,1496.2787386930866
391,1799,Pub,8,1459.5298493876287
391,1802,Restaurant,2,1273.7819345031214
391,1800,Pub,26,1160.008443852209
391,1798,Pub,41,592.9323036768349
391,1801,Restaurant,440,433.3719542765208
391,1342,Pub,9,3080.79972224784
391,899,Restaurant,3,3038.9124696871027
391,448,Restaurant,1,4228.969973216175
391,1344,Pub,17,3895.444483822129
393,892,Pub,48,1134.59200032519
393,893,Pub,52,1024.6943469724974
393,894,Pub,39,973.3071722813906
393,895,Restaurant,1,1024.2039102076585
393,896,Restaurant,248,378.635655063974
393,1343,Pub,285,2126.237845226842
393,1344,Pub,39,2248.4241412147003
